title,link,summary,pub_date
"EU, 대한항공-아시아나 기업결합 승인",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8118205&ref=A, 대한항공과 아시아나항공의 기업결합이 EU 경쟁당국의 최종 승인을 얻어냈습니다. EU 집행위원회는 대한항공과 아시아나항공의 결합을 위한 선결 요건이 모두 충족돼 심사를 종결한다고 발표했습니다. ,3주 전
대한항공-아시아나항공 최종 합병…글로벌 10위권 ‘메가 캐리어’ 탄생,https://www.etoday.co.kr/news/view/2424009, 대한항공과 아시아나항공의 기업결합 심사를 최종 승인하면서 글로벌 10위권 ‘메가 케리어(초대형 항공사)’가 탄생했다. 2020년 11월 이후 4년여 만에 합병을 마무리한 대한항공은 연내 아시아나항공의 지분 인수 과정을 거쳐 합병 작업 마무리에 들어간다는 방침이다. 이번 합병으로 ‘통합 대한항공’... ,4주 전
"유럽연합, 대한항공-아시아나항공 기업결합 최종 승인",https://news.einfomax.co.kr/news/articleView.html?idxno=4334107," EU 경쟁당국 ""승인 선결 요건 충족"" 발표 조건부 승인 이후 9개월만…올해 안에 거래 마무리 목표 대한항공[003490]이 아시아나항공[020560]과의 기업결합을 위한 유럽연합(EU) 경쟁당국의 최종 승인을 받았다. 28일 대한항공에 따르면 EU 경쟁당국(EC)은 이날(현지시간) 대한항공과 아시아나항공의 결합을 위한... ",4주 전
EU 경쟁당국 대한항공-아시아나 결합 최종 승인,https://www.econovill.com/news/articleView.html?idxno=675114, 유럽연합(EU) 경쟁당국이 28일(현지시간) 대한항공과 아시아나항공의 기업결합을 최종 승인했다. 이날 EU 경쟁당국은 두 항공사의 기업결합을 위한 선결 요건이 모두 충족돼 심사를 종결한다고 발표했다. EU 경쟁당국의 최종 승인으로 대한항공과 아시아나항공의 기업결합은 사실상 마무리 됐다. EU 경쟁당국은... ,3주 전
"[속보] EC, 대한항공-아시아나항공 기업결합 최종승인",https://www.gukjenews.com/news/articleView.html?idxno=3147242," 사진=대한항공 대한항공이 아시아나항공과의 기업결합을 위해 유럽연합(EU) 경쟁당국이 제시한 조건부 승인의 선행 조건을 모두 충족시켰다. 대한항공은 28일(현지시간) ""EU 경쟁당국(European Commission·EC)은 대한항공과 아시아나항공의 결합을 위한 선결 요건이 모두 충족돼 심사를 종결한다고... ",4주 전
"하늘길 ‘대왕고래’ 꿈꾸는 조원태…'통합' 대한항공, 남은 과제는",http://www.fntimes.com/html/view.php?ud=202411291552129056febc6baa6_18, 대한항공이 아시아나항공을 품에 안으면서 세계 10위권 ‘메가 캐리어(초대형 항공사)’로 거듭난다. 국내 항공업계에 대왕고래가 탄생하면서... 기업결합 마지막 관문이었던 EU 경쟁당국(European Commission·EC)으로부터 최종 심사승인을 받은 대한항공은 해를 넘기기 전 아시아나 지분을 취득해 자회사로... ,3주 전
"대한항공-아시아나 최종 합병 승인, 글로벌 10위권 항공사 탄생",https://www.asiatime.co.kr/article/20241127500487," 2026년까지 아시아나항공 독립법인 운영 진에어 필두, 통합 LCC 작업 본격화 예정 대한항공, 미 법무부에 EC 승인 결정 보고 [아시아타임즈=김미나 기자] 대한항공과 아시아나항공의 긴 인수합병 여정이 끝을 맺었다. 아시아나항공은 연내 대한항공 자회사로 편입된 뒤 오는 2026년 역사속으로 사라질... ",4주 전
[그래픽] 대한항공-아시아나항공 합병 규모,https://www.yna.co.kr/view/GYH20241128002100044?input=1363m, 유럽연합（EU) 집행위원회의 기업결합 최종 승인으로 국내 유일의 '메가 캐리어(초대형 항공사)' 탄생이 눈앞에 다가오면서 국내 항공산업도 지각변동이 불가피할 전망이다. kmtoil@yna.co.kr 페이스북 tuney.kr/LeYN1 X(트위터) @yonhap_graphics ,3주 전
대한항공-아시아나 통합땐 '마일리지 전환' 어떻게,https://www.ebn.co.kr/news/articleView.html?idxno=1644514," 대한항공과 아시아나항공의 기업결합으로 아시아나항공의 마일리지 전환에 관심이 집중된다. 29일 항공업계에 따르면 대한항공은 2년 후 아시아나항공 통합 전에 아시아나항공 마일리지를 최대한 소진한다는 전략을 추진 중인 것으로 알려졌다. 양사의 통합으로 마일리지도 합쳐져야 하지만, 각 마일리지의... ",3주 전
"EC, 대한항공-아시아나항공 기업결합 최종 승인",http://www.g-enews.com/ko-kr/news/article/news_all/20241128182250418112616b072_1/article.html, 대한항공이 아시아나항공과의 기업결합을 위해 유럽연합(EU) 경쟁당국이 제시한 조건부 승인의 선행 조건을 모두 충족시켰다. EU 경쟁당국(EC)은 28일(현지 시각) 대한항공과 아시아나항공의 결합을 위한 선결 요건이 모두 ‘충족’돼 심사를 종결한다고 발표했다. EC는 올해 2월 조건부 승인 결정을 내리면서... ,4주 전
"대한항공, EU 기업결합 조건 충족…‘아시아나항공 합병’ 12월 최종 절...",https://weekly.cnbnews.com/news/article.html?no=165444," ▲ 대한항공,EU,기업결합,아시아나항공,합병 사진=대한항공 대한항공이 아시아나항공과의 기업결합을 위해 EU 경쟁당국(European Commission, EC)이 제시한 조건을 모두 충족했다. EC는 현지시간 11월 28일, 대한항공과 아시아나항공의 결합 심사를 종결한다고 발표하며 선결 요건 충족을 확인했다. EU는 올해... ",3주 전
"대한항공-아시아나 합병, 글로벌 경쟁력과 독과점 우려 교차",https://www.cstimes.com/news/articleView.html?idxno=622107," 대한항공 컨슈머타임스=강나연 기자 | 유럽연합(EU) 집행위원회가 대한항공과 아시아나항공의 기업결합을 최종 승인하면서 세계 10위권의 국내 첫... 18위, 아시아나항공은 32위를 차지했다. 두 항공사가 합병할 경우 통합 항공사는 세계 11위에 오르게 된다. 통합 항공사는 항공기 238대를 보유하고, 합산... ",3주 전
"대한항공, EU 경쟁당국 최종 승인...아시아나 합병 초읽기",https://www.kpinews.kr/newsView/1065577838118413, 대한항공이 아시아나항공과의 기업결합을 위해 EU 경쟁당국이 제시한 조건부 승인의 선행 조건을 모두 충족시켰다고 29일 밝혔다. ▲대한항공 보잉787-9.[대한항공 제공] 대한항공에 따르면 EU 경쟁당국(European Commission·EC)은 현지시간 지난 28일 대한항공과 아시아나항공의 결합을 위한 선결 요건이... ,3주 전
"하나증권, “대한항공, 아시아나 합병 불확실성 제거”…목표주가↑",https://www.kukinews.com/article/view/kuk202411290023, (EU)의 아시아나항공 기업 결합 승인에 따른 불확실성 제거로 구조적 성장 가도에 올라섰다고 평가했다. 29일 하나증권은 보고서를 통해 대한항공 목표주가를 기존 3만3000원에서 3만7000원으로 상향 조정한다고 밝혔다. 투자의견은 매수를 유지했다. 유럽연합 경쟁당국의 대한항공과 아시아나항공 기업결합... ,3주 전
"[특징주] 대한항공·아시아나, 기업결합 최종 승인에 동반 약세",https://www.dailian.co.kr/news/view/1435024/?sc=Naver, 유럽연합(EU) 경쟁당국이 대한항공과 아시아나항공의 기업 결합 심사를 종결하면서 대한항공이 아시아나항공 인수를 위한 최종 관문을 넘은 가운데 주가는 동반 약세다. 29일 한국거래소에 따르면 대한항공은 이날 오전 10시 20분 현재 유가증권시장에서 전 거래일 대비 0.98% 내린 2만5200원에 거래되고 있다.... ,3주 전
대한항공·아시아나항공 기업결합 EU 최종 승인...내달 합병 마무리,https://www.redian.org/news/articleView.html?idxno=251745, 대한항공이 아시아나항공과의 기업결합을 위해 EU 경쟁당국(EC)이 제시한 조건부 승인의 선행 조건을 모두 충족시켜 최종 승인을 받았다고 밝혔다. EU 경쟁당국은 28일(현지 시간) 대한항공과 아시아나항공의 결합을 위한 선결 요건이 모두 '충족'돼 심사를 종결한다고 발표했다. EU 경쟁당국은 대한항공과... ,3주 전
"아시아나, 체코 직항 등 15개 노선 신규 취항·증편",https://www.newspim.com/news/view/20241128000397, 김정태 건설부동산 전문기자= 아시아나항공이 체코 노선의 운수권을 받는 등 국내 항공사들이 유럽과 아시아 15개 노선에 신규 취항 및 증편한다. 국토교통부는 27일 열린 항공교통심의위원회에서 15개 노선의 운수권을 8개 국적 항공사에 배분했다고 밝혔다. 아시아나항공 항공기 [사진=아시아나항공] 이번... ,4주 전
"대한항공·아시아나, 4년 만에 최종관문 넘었다…세계 10위권 항공사로",https://www.mediapen.com/news/view/971582, 대한항공이 아시아나항공과의 기업결합을 위한 최종 관문을 통과했다. 대한항공이 유럽연합 집행위원회(EC)의 최종 승인까지 확정 지으면서 세계 10위권 수준의 '메가 캐리어(초대형 항공사)' 출범을 목전에 두고 있다. 30일 업계에 따르면 EC는 지난 28일(현지시간) 대한항공과 아시아나항공의 결합을 위한... ,3주 전
"EU, 대한항공·아시아나항공 기업결합 최종승인",https://www.newsway.co.kr/news/view?ud=2024112818425990935, 대한항공과 아시아나항공 기업결합이 유럽연합(EU) 집행위원회로부터 28일(현지시간) 최종 승인됐다. 연합뉴스에 따르면 항공업계에서 밝히기를 EU... 2020년 11월 시작된 두 기업의 기업결합 절차가 다음 달 대한항공의 아시아나항공 신주 인수가 끝나면 마무리될 전망이다. 대한항공이 아시아나항공과의... ,4주 전
대한항공?아시아나 합치면 조직?임직원 운영 어찌되나,https://ilyo.co.kr/?ac=article_view&entry_id=482938," 아시아나항공은 대한항공에 인수된 뒤 2년간 자회사 형태로 운영될 예정이다. 뉴스1 등에 따르면 해당 기간 양사의 마일리지 통합, 새로운 기업 이미지(CI) 구축, 인력 교류 등 화학적 결합 작업이 이뤄진다. 아시아나항공 임직원 고용 주체는 대한항공으로 옮겨지며 초기 안정적 사업 운영을 위해 인위적 인력... ",3주 전
"[위클리오늘] EC, 대한항공-아시아나항공 기업결합 최종 승인",http://www.weeklytoday.com/news/articleView.html?idxno=665579, 대한항공과 아시아나항공의 기업결합 심사에 대해 최종 승인했다. EC는 28일(현지시간) 두 항공사의 결합을 위한 선결 요건이 모두 충족돼 심사를 종결한다고 발표했다. 양사의 합병은 지난 2021년 1월 기업결합을 위해 14개국에 신고한 지 약 4년 만이다. 앞서 EC는 지난 2월 대한항공과 아시아나항공의... ,3주 전
"아시아나항공, 12월 제주행 ‘마일리지’ 항공편 공급",https://www.viva100.com/article/20241126500273, 아시아나항공이 12월 2주 동안 마일리지 좌석을 유상좌석과 동일하게 오픈하는 항공편을 운영한다. 아시아나항공은 27일 오전 9시부터 ‘제주 해피 마일리지 위크’ 프로모션을 통해 12월 2일부터 15일까지 총 56편 대상 항공편에서 마일리지 좌석을 최대 공급한다. 매일 ▲김포→제주 2편 ▲제주... ,2024.11.26.
대한항공 아시아나 기업결합 승인…주가 호재되나,https://www.mediapen.com/news/view/971368, 대한항공과 아시아나항공과의 기업결합을 승인하면서 대한항공 주가에 호재가 될지 시장의 관심이 모아진다. 기업결합의 사실상 마지막 관문을 통과한 것으로 여겨지는 만큼 주가에도 긍정적 영향을 미칠 것이라는 분석이 나온다. 유럽연합(EU) 경쟁당국(EC)이 대한항공과 아시아나항공과의 기업결합을... ,3주 전
"EU 경쟁당국, 대한항공-아시아나 기업결합 승인...""구조적 성장 기대""",http://www.marketnews.co.kr/news/articleView.html?idxno=70529, 대한항공과 아시아나항공의 기업결합이 유럽연합(EU) 집행위원회의 승인 절차를 통과했다. 앞서 대한항공이 아시아나항공과의 기업결합을 위해 EU 경쟁당국이 제시한 조건부 승인의 선행 조건을 모두 충족시킨 것이다. 이에 유럽연합 경쟁당국은 28일(현지시각) 대한항공과 아시아나항공의 결합을 위한... ,3주 전
대한항공-아시아나 합병 최종승인…글로벌 10위권 항공사 탄생,http://www.wolyo.co.kr/news/articleView.html?idxno=251409, 사진=대한항공 ［월요신문=이종주 기자］지난 4년여간 이어진 대한항공과 아시아나항공의 기업결합 절차가 사실상 마무리됐다. 대한항공은 다음 달 중 아시아나항공과의 기업결합 절차를 최종 완료하고 아시아나항공을 자회사로 편입할 계획이다. 이후 2년간 독립 운영 기간을 두고 마일리지 통합 등의... ,3주 전
"아시아나항공, 김포↔제주 마일리지 항공편 56편 운영",http://www.newsprime.co.kr/news/article.html?no=664345, 아시아나항공(020560)이 12월 2주 동안 마일리지 좌석을 유상좌석과 동일하게 오픈하는 항공편을 운영한다. 아시아나항공은 27일 오전 9시부터 '제주 해피 마일리지 위크' 프로모션을 통해 12월2~15일 총 56편 대상 항공편에서 마일리지 좌석을 최대 공급한다. 매일 △김포→제주 2편 △제주→김포 2편으로... ,2024.11.26.
"EC, 대한항공-아시아나 합병 최종승인… 내달 잔금 납입 등 딜 클로징",https://biz.newdaily.co.kr/site/data/html/2024/11/28/2024112800380.html, 뉴데일리 김재홍 기자 = 대한항공이 아시아나항공과의 기업결합에 필요한 14개국 승인을 모두 획득했다. 양사 합병으로 세계 7위 규모의 ‘메가 캐리어(초대형 항공사)’가 탄생하면서 새로운 도약의 계기를 마련할 것으로 전망된다. 28일 업계에 따르면 유럽연합 경쟁당국(EC)은 이날 대한항공과 아시아나... ,3주 전
"[종합] '초대형 항공사 탄생'…대한항공-아시아나 합병, EU '최종 승인'",https://www.newspim.com/news/view/20241128000945, 대한항공이 아시아나항공과의 기업결합을 위해 유럽연합(EU) 경쟁당국이 제시한 조건부 승인의 선행 조건을 모두 충족시키며 유럽연합 집행위원회(EC)의 최종 승인을 받았다. EC는 28일(현지시각) 대한항공과 아시아나항공의 결합을 위한 선결 요건이 모두 충족돼 심사를 종결한다고 발표했다. 대한항공 B787-10... ,4주 전
[대한항공·아시아나 합병] ② 2년 동안 독립운영...슬롯조정·내부통합...,https://www.newspim.com/news/view/20241128000393, 아시아나항공을 대한항공의 자회사 형태로 두고 2년 동안 독립 운영을 거쳐 마침내 한 회사가 되기 때문이다. 2년의 시간 동안 대한항공은 새로운 CI 작업... ◆ 결합일로부터 10년간 슬롯·운수권 반납해야…LCC에 '기회' 28일 항공업계와 정부에 따르면 대한항공은 아시아나항공의 주식 취득을 완료하는 날... ,4주 전
대한항공·아시아나 합병 최종 승인…'메가캐리어' 연내 비상 [한종해의...,http://www.ftoday.co.kr/news/articleView.html?idxno=333035," 4년간의 기다림 끝에 대한항공과 아시아나항공의 합병이 최종 승인되며, 세계 10위권 규모의 메가 항공사가 탄생한다. 유럽연합 집행위원회(EC)와 미국 법무부(DOJ)의 조건부 승인을 끝으로 모든 절차가 완료됐다. EC는 대한항공과 아시아나항공 기업 결합을 28일(현지시간) 최종 승인했다. 대한항공도 이날 EC가... ",3주 전
"아시아나항공, 마일리지 항공편 56편 푼다",http://www.smedaily.co.kr/news/articleView.html?idxno=310668, 아시아나항공 A321NEO 항공기. 사진/아시아나항공 아시아나항공이 12월 2주 동안 마일리지 좌석을 유상좌석과 동일하게 오픈하는 항공편을 운영한다. 아시아나항공은 27일 오전 9시부터 '제주 해피 마일리지 위크' 프로모션을 통해 12월 2일(월)부터 15일(일)까지 총 56편 대상 항공편에서 마일리지 좌석을... ,2024.11.26.
"아시아나항공, 마일리지 항공편 56편 푼다",http://www.biztribune.co.kr/news/articleView.html?idxno=325850, 아시아나항공 A321NEO 항공기 사진 l 아시아나항공 아시아나항공(대표 원유석)이 12월 2주 동안 마일리지 좌석을 유상좌석과 동일하게 오픈하는 항공편을 운영한다. 아시아나항공은 27일 오전 9시부터 '제주 해피 마일리지 위크' 프로모션을 통해 12월 2일(월)부터 15일(일)까지 총 56편 대상 항공편에서... ,2024.11.26.
"[대한항공-아시아나] 초대형 항공사 등장...증권가 ""밸류 확대 기대""",http://www.biztribune.co.kr/news/articleView.html?idxno=326102," EU 경쟁당국이 대한항공과 아시아나항공의 기업결합을 최종 승인하며, 4년에 걸친 기업결합 절차에 끝이 보이기 시작했다. 미국 경쟁당국(DOJ)이 추가로 소송을 제기하지 않는다면 기업결합 승인 절차는 모두 마무리되고, 예정대로 연내 아시아나항공 인수 절차가 이루어질 예정이다. 증권가에서는... ",3주 전
